587181086846877696,1428829855
587182607735087104,1428830217
587184553476890624,1428830681
587376188902936576,1428876371
587783465254420480,1428973473
587783541871792128,1428973491
587795006599069696,1428976224
587795263089209345,1428976286
587795627477770240,1428976372
587795670171516928,1428976383
587795762332958720,1428976405
587796030336413696,1428976469
587796352505085952,1428976545
587796645410168832,1428976615
587797034327023617,1428976708
587797074030137344,1428976717
587797489828438016,1428976816
587799891453280256,1428977389
587800447181701120,1428977522
587802449135673344,1428977999
587803486881996800,1428978246
587803593924685824,1428978272
587805268962062336,1428978671
587805582805049344,1428978746
587805689189376002,1428978771
587805979804307456,1428978841
587807607727005696,1428979229
587807950493855744,1428979310
587809795513647104,1428979750
587813996239134720,1428980752
587822251824783360,1428982720
587832540892831746,1428985173
587832672812019713,1428985205
587832795722080256,1428985234
587833177403604992,1428985325
587833286145085440,1428985351
587833363769135106,1428985369
587833424997564416,1428985384
587834776968634369,1428985706
587934835731103744,1429009562
587952336103944192,1429013735
587954675917266944,1429014293
587956839385583616,1429014808
587956906980966400,1429014824
587957410318323714,1429014944
587964153312215040,1429016552
587962270430396416,1429016103
587973218478206976,1429018713
587973311633719296,1429018736
587973453740974080,1429018770
587974617551147008,1429019047
587974751718481922,1429019079
587974761994702848,1429019081
587974774527262721,1429019084
587974844123377664,1429019101
587974849567531008,1429019102
587974878386528257,1429019109
587975033471000577,1429019146
587975882595237890,1429019349
587976046353473536,1429019388
587976066670714880,1429019393
587976087440752640,1429019397
587977308360826881,1429019689
587977550795829249,1429019746
587977911623405568,1429019832
587979084073988098,1429020112
587979231302389761,1429020147
587980344747491328,1429020412
587980370844508160,1429020419
587980993027424257,1429020567
587981152201416705,1429020605
587981266391269377,1429020632
587982129159606274,1429020838
587983296207945729,1429021116
587984580650631168,1429021422
587985578022477824,1429021660
587987636289019904,1429022151
587988302218846209,1429022310
587990953597673473,1429022942
587991188004831234,1429022998
587994685068746752,1429023831
587999154741374976,1429024897
587999974786519041,1429025093
588001550661881856,1429025468
588001549105803264,1429025468
588004256868913153,1429026114
588021475736743936,1429030219
588033483970338816,1429033082
588042651817144321,1429035268
588043603571826691,1429035495
588044103117475840,1429035614
588056274106998784,1429038515
588057472616677376,1429038801
588062354430160897,1429039965
588067664792317952,1429041231
588068113381511169,1429041338
588069392388263936,1429041643
588083755329441792,1429045067
588084507573628931,1429045247
588085370950197249,1429045453
588041553886732289,1429035006
588042651817144321,1429035268
588043603571826691,1429035495
588044103117475840,1429035614
588056274106998784,1429038515
588057472616677376,1429038801
588061504559325185,1429039762
588062354430160897,1429039965
588067664792317952,1429041231
588067884750000129,1429041284
588068113381511169,1429041338
588069392388263936,1429041643
588083755329441792,1429045067
588084507573628931,1429045247
588085370950197249,1429045453
588099611233034242,1429048848
588113534384545793,1429052167
588114668813557760,1429052438
588129802852376577,1429056046
588131459329818626,1429056441
588140104377589762,1429058502
588144881459208195,1429059641
588150391205974016,1429060955
588159976495042560,1429063240
588173066909392896,1429066361
588175046935322624,1429066833
588190183037784066,1429070442
588198026805510145,1429072312
588199980269199360,1429072778
588205269953421312,1429074039
588220341010309120,1429077632
588235457571528704,1429081236
588250565441892352,1429084838
588265669440962560,1429088439
588280729991127040,1429092030
588292405469798400,1429094814
588293383766048769,1429095047
588295842961825792,1429095633
588305815389523968,1429098011
588310928770277378,1429099230
588341128694345729,1429106430
588371340618432512,1429113633
588379415165427712,1429115558
588386435645906945,1429117232
588386494768791553,1429117246
588386497436327936,1429117247
588386496060624896,1429117247
588386498803699713,1429117247
588386501739687936,1429117248
588401596762996736,1429120847
588401905728102401,1429120920
588431674922307586,1429128018
588436715133476865,1429129220
588437250330902529,1429129347
588437282987769856,1429129355
588439831333732352,1429129963
588440090872942593,1429130025
588446774798356480,1429131618
588448757143851008,1429132091
588461870090063875,1429135217
588466635813564416,1429136353
588468536135327745,1429136806
588468634823086080,1429136830
588469421208952834,1429137017
588471185857449984,1429137438
588476965570498560,1429138816
588492073302511617,1429142418
588506280156909568,1429145805
588522256243949568,1429149614
588537368145068032,1429153217
588552467119362049,1429156817
588567558170628097,1429160415
588573834623586304,1429161912
588582662127751168,1429164016
588595632526348288,1429167109
588595749031530497,1429167136
588596479826132992,1429167311
588597748884078592,1429167613
588612050730909696,1429171023
588612855684935681,1429171215
588627947998711808,1429174813
588643038852812800,1429178411
588658142533193728,1429182012
588664649069027328,1429183563
588673233634754560,1429185610
588688332571324416,1429189210
588703440064249856,1429192812
588704421321781248,1429193046
588704834494291968,1429193144
588707265135452160,1429193724
588707487332732929,1429193777
588707829608910849,1429193858
588708206475620352,1429193948
588709651203502080,1429194293
588709893957365760,1429194351
588710495533846528,1429194494
588711127917469696,1429194645
588716186721988608,1429195851
588718532189257729,1429196410
588723458214793216,1429197585
588733635861221377,1429200011
588734234573037569,1429200154
588735516893405184,1429200460
588738522007212032,1429201176
588738944163950592,1429201277
588739087684665344,1429201311
588739317444513792,1429201366
588739368849956864,1429201378
588739369114152962,1429201378
588739386252099584,1429201382
588739420146294784,1429201390
588739440257830912,1429201395
588739451376959488,1429201398
588740058204758016,1429201542
588740134759182336,1429201561
588740394013237248,1429201622
588740538364473345,1429201657
588740310097756162,1429201602
588740719893999616,1429201700
588740727821078528,1429201702
588740765729230848,1429201711
588741006423502848,1429201768
588741132730904576,1429201798
588742223581343744,1429202059
588742700955893760,1429202172
588745096176259073,1429202743
588746466782392320,1429203070
588746629399851008,1429203109
588746714061737984,1429203129
588746747435941889,1429203137
588747162583957505,1429203236
588747872037920769,1429203405
588748730137907200,1429203610
588748925550665728,1429203656
588749515659808770,1429203797
588749541685485568,1429203803
588749770707099649,1429203858
588755052724097024,1429205117
588762388675035136,1429206866
588762419167678464,1429206874
588763830936698880,1429207210
588765542464499712,1429207618
588765619362918401,1429207637
588778857009795072,1429210793
588778913460944896,1429210806
588779257427439617,1429210888
588781091173048320,1429211325
588781497643065345,1429211422
588782095150911490,1429211565
588782137886707712,1429211575
588782266790346753,1429211606
588782486685093888,1429211658
588782599528546304,1429211685
588782700951109633,1429211709
588782973958234112,1429211774
588783368755486720,1429211868
588783443040817152,1429211886
588783556161380353,1429211913
588783580798660608,1429211919
588783707542138880,1429211949
588783964527185921,1429212010
588784063374327809,1429212034
588784071712485377,1429212036
588784101366235136,1429212043
588784279217254400,1429212085
588785069327802368,1429212274
588785629816750080,1429212407
588786055341473792,1429212509
588789157348016128,1429213248
588789336562393088,1429213291
588789363913326592,1429213298
588789637981806593,1429213363
588789860154085376,1429213416
588789873932304384,1429213419
588789992819855360,1429213448
588790709773144064,1429213619
588791354752380929,1429213772
588791850070368256,1429213890
588792455589421056,1429214035
588793009937977346,1429214167
588793209557495808,1429214215
588793896706052096,1429214378
588795153613266944,1429214678
588795604559597568,1429214786
588800147120783361,1429215869
588752320629964800,1429204466
588817209813762048,1429219937
588819191484063745,1429220409
588819731018297344,1429220538
588820553483583488,1429220734
588824146265513984,1429221590
588824193367695361,1429221602
588824759351304193,1429221737
588825284402515968,1429221862
588829797821841410,1429222938
588836070185275393,1429224433
588837705175412736,1429224823
588838994181431296,1429225130
588839293684207616,1429225202
588840013246369793,1429225373
588840099992899584,1429225394
588840202610692096,1429225419
588840891067961344,1429225583
588846671779524610,1429226961
588862745606561792,1429230793
588869205635641344,1429232333
588889402199388161,1429237149
588894010242138112,1429238247
588894240198918144,1429238302
588896668705116160,1429238881
588896958137311232,1429238950
588897389957685248,1429239053
588897515178713088,1429239083
588897599878516736,1429239103
588898498113863681,1429239317
588898521304137728,1429239323
588898614442913793,1429239345
588898830197850112,1429239396
588899033059557376,1429239445
588900452063903744,1429239783
588901455584563200,1429240022
588901916240805888,1429240132
588904742346063873,1429240806
588906550263160832,1429241237
588907222303780864,1429241397
588907235046100994,1429241400
588908575814201347,1429241720
588908679535206400,1429241745
588909358660059137,1429241907
588911493523099648,1429242416
588914161708498945,1429243052
588924388168355840,1429245490
588934613671673858,1429247928
588941445828059136,1429249557
588970579467902976,1429256503
589007023477551104,1429265192
589009610150977537,1429265808
589008584802971648,1429265564
589017554129186816,1429267702
589019229443137537,1429268102
589035081240457217,1429271881
589054489140797440,1429276508
589056721521258497,1429277041
589057895649665026,1429277321
589058562686484482,1429277480
589058750998257665,1429277525
589059148861562880,1429277619
589059586797281280,1429277724
589060318107697152,1429277898
589061614621560832,1429278207
589062348356321280,1429278382
589062780864593920,1429278485
589063080086122496,1429278557
589064079576211456,1429278795
589064261638496256,1429278838
589065679212515328,1429279176
589065723537920000,1429279187
589065865162846209,1429279221
589068408244809728,1429279827
589099647005687808,1429287275
589099774709661697,1429287305
589100872631603200,1429287567
589108315524886528,1429289342
589112462722658304,1429290330
589126157154541568,1429293595
589132333875392512,1429295068
589137741302075392,1429296357
589151176765132802,1429299561
589174848963883008,1429305204
589174849257484288,1429305205
589174849186230272,1429305205
589174854634622976,1429305206
589174854596882432,1429305206
589174854462664705,1429305206
589174854575849472,1429305206
589174854613602304,1429305206
589174854676520961,1429305206
589177517883416576,1429305841
589186056475516929,1429307877
589229132912971776,1429318147
589241457883643904,1429321085
589241529019060224,1429321102
589241583578537984,1429321115
589241589765144576,1429321117
589241751862390784,1429321155
589248049588875264,1429322657
589344621366550528,1429345681
589396802291572736,1429358122
589399312725123072,1429358721
589451580094730240,1429371182
589455052412211200,1429372010
589503260203077633,1429383504
589503546644680705,1429383572
589505756912812032,1429384099
589506027810349056,1429384164
589506342584385537,1429384239
589506735800524800,1429384332
589507860700213250,1429384601
589508211624939520,1429384684
589508410552537088,1429384732
589508795073703936,1429384823
589509419907559424,1429384972
589513128276271105,1429385857
589513196987408384,1429385873
589513255468445696,1429385887
589517845006016512,1429386981
589517914795040770,1429386998
589518187441606656,1429387063
589527860110569472,1429389369
589528124167192577,1429389432
589528224469680128,1429389456
589528415352410113,1429389501
589528468993347584,1429389514
589528685037817856,1429389566
589529618819973120,1429389788
589529743898316800,1429389818
589531187670081536,1429390162
589531928992288768,1429390339
589531996486938624,1429390355
589536322764861441,1429391387
589540584802623488,1429392403
589540678482419712,1429392425
589540820602249218,1429392459
589540951670050817,1429392490
589540963560738816,1429392493
589540992421879809,1429392500
589541013904982016,1429392505
589541150765293569,1429392538
589541646594928641,1429392656
589542142726537216,1429392774
589543022028795904,1429392984
589543045525336065,1429392989
589543098553868288,1429393002
589543106988617728,1429393004
589543238580731905,1429393035
589543288904019968,1429393047
589543698259582976,1429393145
589543792023183360,1429393167
589543849640394752,1429393181
589544025012752384,1429393223
589544032034017280,1429393225
589544111943856129,1429393244
589544244555026434,1429393275
589544246065102851,1429393276
589544321197678592,1429393294
589544386347819010,1429393309
589544484477739008,1429393332
589544483328503808,1429393332
589544506799874048,1429393338
589544963194626048,1429393447
589545782493237248,1429393642
589545870707798016,1429393663
589546378117844992,1429393784
589546516659970052,1429393817
589547103187238912,1429393957
589547304606019584,1429394005
589547490187337729,1429394049
589547765367177216,1429394115
589548046205194240,1429394182
589548362287939584,1429394257
589548445024804864,1429394277
589549248259174401,1429394468
589549291708010496,1429394479
589549672445915136,1429394569
589551030855147520,1429394893
589551246064877569,1429394945
589551520426917890,1429395010
589551596196995072,1429395028
589552034891857921,1429395133
589552166685270017,1429395164
589552467521642497,1429395236
589552641098784768,1429395277
589554231306280960,1429395656
589555817008865280,1429396034
589567027221815297,1429398707
589571739434221570,1429399831
589574351323848705,1429400453
589589468505473024,1429404057
589592897525260289,1429404875
589594268060295169,1429405202
589595525013463042,1429405501
589598717663129600,1429406263
589601767119290368,1429406990
589613254361636865,1429409728
589613713440841728,1429409838
589616460617687040,1429410493
589617406416269312,1429410718
589617455376556033,1429410730
589617547533778947,1429410752
589617575316889600,1429410759
589617797174415360,1429410812
589618456582062081,1429410969
589618990357479424,1429411096
589619608522457088,1429411243
589620111817973760,1429411363
589620159129726976,1429411375
589622091483250688,1429411835
589631122427891712,1429413989
589631242317889536,1429414017
589631256779821056,1429414021
589631331539275776,1429414038
589631333049196545,1429414039
589631332709437440,1429414039
589631468709814272,1429414071
589631507351801857,1429414080
589631756690567168,1429414140
589631829893849088,1429414157
589631885900414976,1429414171
589631983145377792,1429414194
589632362205433856,1429414284
589632407864627200,1429414295
589632628094935042,1429414348
589632789487624194,1429414386
589632959365382144,1429414427
589633062792757248,1429414451
589633121261236225,1429414465
589633214555160577,1429414487
589633257374777344,1429414498
589633274806411264,1429414502
589633311816822784,1429414511
589633354087145472,1429414521
589633572174049281,1429414573
589633721235537920,1429414608
589633726268760064,1429414609
589633815280099329,1429414631
589633955869003777,1429414664
589634739658600448,1429414851
589634748105957376,1429414853
589634916897333249,1429414893
589634956197933056,1429414903
589634979233136641,1429414908
589635047306747905,1429414924
589635595221147648,1429415055
589635886020747264,1429415124
589635935047790592,1429415136
589636201797128192,1429415200
589636366310514688,1429415239
589636382575890432,1429415243
589637551197003776,1429415521
589637877199347712,1429415599
589638029087789056,1429415635
589638309980327938,1429415702
589638368557924352,1429415716
589639566153363456,1429416002
589640851925573632,1429416308
589641090614956032,1429416365
589642286797082624,1429416650
589642471958663170,1429416694
589642646508929024,1429416736
589643623211249665,1429416969
589643886194098176,1429417032
589646252700229632,1429417596
589646552089538561,1429417667
589646558158671873,1429417669
589646620070846464,1429417683
589647507627511812,1429417895
589647572215603200,1429417910
589647838453182464,1429417974
589648322119467008,1429418089
589648676886224896,1429418174
589648746968813569,1429418191
589650070393528321,1429418506
589650272290344960,1429418554
589652357908144128,1429419051
589652786532352001,1429419154
589653376339615744,1429419294
589653488780480512,1429419321
589653886581006336,1429419416
589653945850531840,1429419430
589654230710943745,1429419498
589654285408980992,1429419511
589654312017596416,1429419517
589655480684818432,1429419796
589656352315834369,1429420004
589656710362636289,1429420089
589656838167252992,1429420120
589658195926343680,1429420443
589659182564933633,1429420679
589662298945368064,1429421422
589667574293499904,1429422679
589670111683870721,1429423284
589671526619869184,1429423622
589672282353631232,1429423802
589672682024755200,1429423897
589676869668200448,1429424896
589677230026059776,1429424981
589682909071613953,1429426335
589684601771163649,1429426739
589687518016188416,1429427434
589693362543800321,1429428828
589700650834923520,1429430565
589710425488523264,1429432896
589736700458340352,1429439160
589740315277451264,1429440022
589744621418192897,1429441049
589746212976230400,1429441428
589749229142290432,1429442147
589752781440823297,1429442994
589759017368489984,1429444481
589762145958563840,1429445227
589766104920240130,1429446171
589774328805240832,1429448132
589777668691865600,1429448928
589780220086882304,1429449536
589782057313644544,1429449974
589782126909861888,1429449991
589782201887232002,1429450009
589782509749075968,1429450082
589782681895874560,1429450123
589782892882034688,1429450173
589782896992366592,1429450174
589783036461383681,1429450208
589783113221468160,1429450226
589783505263063040,1429450319
589784286041083906,1429450506
589784513712156672,1429450560
589784864099999746,1429450643
589784896496775168,1429450651
589785366246330369,1429450763
589785798557491200,1429450866
589786244575432704,1429450973
589786357624541184,1429451000
589786382375202817,1429451005
589786496086990850,1429451033
589786510284759040,1429451036
589786711057530881,1429451084
589786760462393344,1429451096
589787129816842241,1429451184
589787188792922112,1429451198
589787352416915457,1429451237
589787402673254401,1429451249
589787523192324096,1429451277
589787535427108864,1429451280
589787890311278594,1429451365
589787985987633152,1429451388
589788071874269185,1429451408
589788519188529152,1429451515
589788586427428865,1429451531
589788676609159168,1429451552
589789024304238592,1429451635
589789043673686016,1429451640
589789365133410304,1429451717
589789517571301376,1429451753
